date,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_high,cloud_cover_mid,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m,weather_code
2022-01-18 00:00:00+00:00,4.0309997,54.734665,0.0,0.0,0.0,1012.2,0.0,0.0,0.0,25.0,14.654254,242.176,19.959719,262.7469,0.0
2022-01-18 01:00:00+00:00,5.381,40.417007,0.0,0.0,0.0,1012.2,14.0,0.0,0.0,14.0,13.207634,287.44727,15.941944,295.40768,0.0
2022-01-18 02:00:00+00:00,5.9309998,42.323917,0.0,0.0,0.0,1011.7,34.0,0.0,0.0,34.0,10.041354,345.4655,11.090103,346.86597,1.0
2022-01-18 03:00:00+00:00,6.631,40.02454,0.0,0.0,0.0,1011.2,71.0,0.0,0.0,71.0,9.686609,318.01288,11.212135,317.6026,2.0
2022-01-18 04:00:00+00:00,6.881,38.895786,0.0,0.0,0.0,1011.0,97.0,0.0,0.0,97.0,18.671474,326.0035,20.767975,326.3099,3.0
2022-01-18 05:00:00+00:00,6.6809998,33.805443,0.0,0.0,0.0,1011.2,96.0,0.0,0.0,96.0,21.313093,344.3204,24.826952,343.1415,3.0
2022-01-18 06:00:00+00:00,5.7809997,35.00352,0.0,0.0,0.0,1011.8,100.0,1.0,0.0,100.0,25.277023,342.5972,33.47032,341.1752,3.0
2022-01-18 07:00:00+00:00,4.481,38.166985,0.0,0.0,0.0,1012.3,88.0,1.0,0.0,87.0,29.871325,347.4712,42.530308,344.78735,3.0
2022-01-18 08:00:00+00:00,3.131,39.267864,0.0,0.0,0.0,1012.7,6.0,0.0,0.0,6.0,40.417915,342.3719,57.835766,342.24164,0.0
2022-01-18 09:00:00+00:00,2.331,41.397255,0.0,0.0,0.0,1014.2,0.0,0.0,0.0,0.0,35.945957,352.5192,52.035877,349.23428,0.0
2022-01-18 10:00:00+00:00,1.731,43.54767,0.0,0.0,0.0,1015.4,2.0,1.0,0.0,2.0,28.266306,353.41815,42.01525,347.63095,0.0
2022-01-18 11:00:00+00:00,0.43100002,51.899193,0.0,0.0,0.0,1016.4,13.0,11.0,0.0,6.0,15.496736,357.33707,26.200977,347.3004,0.0
2022-01-18 12:00:00+00:00,2.2810001,41.21975,0.0,0.0,0.0,1017.2,20.0,3.0,0.0,0.0,28.167557,321.2258,43.189495,320.07217,1.0
2022-01-18 13:00:00+00:00,1.581,43.33167,0.0,0.0,0.0,1018.0,7.0,7.0,0.0,0.0,25.7041,322.9695,40.762745,321.8143,0.0
2022-01-18 14:00:00+00:00,1.331,43.76946,0.0,0.0,0.0,1017.9,54.0,54.0,0.0,0.0,26.220753,315.55618,41.53127,317.45908,2.0
2022-01-18 15:00:00+00:00,0.98099995,46.497738,0.0,0.0,0.0,1017.8,19.0,19.0,0.0,0.0,23.950148,312.56332,37.688404,316.5481,0.0
2022-01-18 16:00:00+00:00,0.13100001,52.21895,0.0,0.0,0.0,1018.1,3.0,3.0,0.0,0.0,19.35314,313.4926,32.37799,318.15494,0.0
2022-01-18 17:00:00+00:00,-0.419,56.499786,0.0,0.0,0.0,1018.3,5.0,5.0,0.0,0.0,17.339897,318.36655,30.173496,324.22385,0.0
2022-01-18 18:00:00+00:00,-0.719,58.42361,0.0,0.0,0.0,1017.9,0.0,0.0,0.0,0.0,17.713316,322.43134,30.760519,325.0079,0.0
2022-01-18 19:00:00+00:00,-0.919,58.597775,0.0,0.0,0.0,1017.5,0.0,0.0,0.0,0.0,19.022177,330.5242,32.909985,329.78876,0.0
2022-01-18 20:00:00+00:00,-0.919,58.37095,0.0,0.0,0.0,1017.7,1.0,1.0,0.0,0.0,19.966211,334.35904,33.809345,333.43503,0.0
2022-01-18 21:00:00+00:00,-1.019,58.79921,0.0,0.0,0.0,1018.2,0.0,0.0,0.0,0.0,19.201874,329.589,33.53415,330.4078,0.0
2022-01-18 22:00:00+00:00,-1.169,59.679184,0.0,0.0,0.0,1018.7,0.0,0.0,0.0,0.0,18.472595,326.92932,33.549606,326.82147,0.0
2022-01-18 23:00:00+00:00,0.281,58.91139,0.0,0.0,0.0,1019.3,13.0,0.0,0.0,13.0,14.654254,332.176,27.666182,327.75757,0.0
2022-01-19 00:00:00+00:00,2.7310002,52.54899,0.0,0.0,0.0,1019.6,100.0,0.0,0.0,10.0,9.531505,349.11453,21.749481,335.55606,3.0
2022-01-19 01:00:00+00:00,4.631,46.500763,0.0,0.0,0.0,1019.6,34.0,0.0,0.0,34.0,12.620554,356.72958,15.629972,352.0566,1.0
2022-01-19 02:00:00+00:00,5.9309998,41.208656,0.0,0.0,0.0,1018.7,78.0,0.0,0.0,78.0,8.825508,348.23172,9.9571085,347.4712,2.0
2022-01-19 03:00:00+00:00,6.631,37.793026,0.0,0.0,0.0,1017.3,34.0,9.0,0.0,33.0,6.489992,19.440128,7.172949,17.52567,1.0
2022-01-19 04:00:00+00:00,7.0309997,37.05308,0.0,0.0,0.0,1016.4,100.0,88.0,0.0,100.0,4.3349743,138.36655,4.072935,135.0001,3.0
2022-01-19 05:00:00+00:00,6.581,40.162327,0.0,0.0,0.0,1016.2,100.0,35.0,0.0,100.0,7.771331,166.60748,8.209263,164.74483,3.0
2022-01-19 06:00:00+00:00,6.231,43.555256,0.0,0.0,0.0,1016.1,100.0,43.0,0.0,100.0,8.699793,155.55606,9.83268,156.2505,3.0
2022-01-19 07:00:00+00:00,6.0309997,51.130238,0.0,0.0,0.0,1015.8,98.0,67.0,2.0,98.0,6.696387,126.25393,8.14587,135.0001,3.0
2022-01-19 08:00:00+00:00,4.331,62.438835,0.0,0.0,0.0,1015.8,62.0,1.0,1.0,61.0,8.707238,82.875084,9.746631,94.23632,2.0
2022-01-19 09:00:00+00:00,3.081,66.19072,0.0,0.0,0.0,1015.8,88.0,14.0,0.0,87.0,12.261157,49.76371,14.336861,61.504463,3.0
2022-01-19 10:00:00+00:00,2.931,71.23066,0.0,0.0,0.0,1015.8,100.0,70.0,0.0,100.0,12.0694,17.354122,16.485485,31.607454,3.0
2022-01-19 11:00:00+00:00,2.581,77.716515,0.0,0.0,0.0,1015.8,95.0,20.0,0.0,94.0,10.446206,358.0251,16.954432,3.6521478,3.0
2022-01-19 12:00:00+00:00,0.8809999,71.88724,0.0,0.0,0.0,1015.3,99.0,0.0,0.0,29.0,10.086427,34.82457,5.8048253,60.255207,3.0
2022-01-19 13:00:00+00:00,2.431,55.973957,0.0,0.0,0.0,1014.9,29.0,0.0,0.0,29.0,4.802999,77.00539,9.178235,115.55992,1.0
2022-01-19 14:00:00+00:00,0.331,71.24187,0.0,0.0,0.0,1014.8,32.0,4.0,0.0,32.0,14.84318,337.1663,16.73516,341.1752,1.0
2022-01-19 15:00:00+00:00,-0.419,81.67595,0.0,0.0,0.0,1014.2,32.0,8.0,0.0,32.0,12.9249525,347.125,20.620806,343.77972,1.0
2022-01-19 16:00:00+00:00,-1.069,84.37615,0.0,0.0,0.0,1013.8,97.0,0.0,0.0,97.0,14.707222,338.45895,22.881956,347.27563,3.0
2022-01-19 17:00:00+00:00,-1.269,84.0378,0.0,0.0,0.0,1013.3,91.0,0.0,0.0,91.0,15.542662,346.60748,24.162945,356.58347,3.0
2022-01-19 18:00:00+00:00,-1.419,82.77059,0.0,0.0,0.0,1012.8,90.0,0.0,0.0,90.0,13.896187,343.44284,23.40277,359.11862,3.0
2022-01-19 19:00:00+00:00,-1.569,84.00129,0.0,0.0,0.0,1012.4,72.0,0.0,0.0,72.0,12.522619,341.56494,20.163212,358.977,2.0
2022-01-19 20:00:00+00:00,-1.6190001,84.626816,0.0,0.0,0.0,1012.1,86.0,0.0,0.0,86.0,12.313893,344.7448,19.8,360.0,3.0
2022-01-19 21:00:00+00:00,-1.919,85.22865,0.0,0.0,0.0,1012.3,23.0,0.0,0.0,23.0,12.57426,336.3706,18.94024,351.2539,1.0
2022-01-19 22:00:00+00:00,-2.4689999,85.80997,0.0,0.0,0.0,1012.5,23.0,0.0,0.0,23.0,11.753877,332.6502,17.227419,349.15973,1.0
2022-01-19 23:00:00+00:00,-1.669,83.67476,0.0,0.0,0.0,1012.3,16.0,0.0,0.0,16.0,12.24,331.9276,21.129883,346.2005,0.0
2022-01-20 00:00:00+00:00,0.531,76.52516,0.0,0.0,0.0,1012.1,35.0,0.0,0.0,21.0,14.021525,318.12222,14.689588,323.97253,1.0
2022-01-20 01:00:00+00:00,2.831,66.38048,0.0,0.0,0.0,1011.8,37.0,0.0,0.0,37.0,11.165805,339.22766,11.966953,338.83865,1.0
2022-01-20 02:00:00+00:00,4.981,57.928627,0.0,0.0,0.0,1011.1,25.0,0.0,0.0,25.0,16.676977,346.2637,18.511143,346.50424,1.0
2022-01-20 03:00:00+00:00,6.1809998,51.36313,0.0,0.0,0.0,1010.4,98.0,0.0,0.0,98.0,17.555305,344.53873,19.386591,344.93146,3.0
2022-01-20 04:00:00+00:00,6.631,49.796345,0.0,0.0,0.0,1010.1,96.0,0.0,0.0,96.0,23.219301,330.25522,26.089447,332.02063,3.0
2022-01-20 05:00:00+00:00,6.7809997,45.9091,0.0,0.0,0.0,1010.6,98.0,0.0,0.0,98.0,32.854805,325.26508,39.640884,325.7326,3.0
2022-01-20 06:00:00+00:00,6.631,35.2618,0.0,0.0,0.0,1010.9,98.0,0.0,0.0,98.0,35.450405,325.34158,44.431934,326.5674,3.0
2022-01-20 07:00:00+00:00,5.831,43.2713,0.0,0.0,0.0,1011.5,2.0,0.0,0.0,1.0,38.973217,334.85526,51.95113,337.1663,0.0
2022-01-20 08:00:00+00:00,3.7310002,51.05772,0.0,0.0,0.0,1012.7,0.0,0.0,0.0,0.0,31.452133,326.67368,46.745968,327.9011,0.0
2022-01-20 09:00:00+00:00,2.7310002,49.239746,0.0,0.0,0.0,1013.7,2.0,2.0,0.0,0.0,31.863558,327.92603,47.786522,329.18436,0.0
2022-01-20 10:00:00+00:00,2.331,49.886032,0.0,0.0,0.0,1014.3,0.0,0.0,0.0,0.0,29.598919,318.94528,45.68597,319.15396,0.0
2022-01-20 11:00:00+00:00,1.9810001,50.75358,0.0,0.0,0.0,1014.9,2.0,0.0,0.0,2.0,29.810522,312.5529,46.07578,314.68347,0.0
2022-01-20 12:00:00+00:00,1.531,65.34758,0.0,0.0,0.0,1015.9,0.0,0.0,0.0,2.0,25.277023,324.27252,39.966484,324.16226,0.0
2022-01-20 13:00:00+00:00,1.3809999,60.331314,0.0,0.0,0.0,1016.2,7.0,4.0,0.0,6.0,27.579382,305.97247,43.973083,309.6854,0.0
2022-01-20 14:00:00+00:00,1.481,54.660767,0.0,0.0,0.0,1016.3,10.0,6.0,0.0,6.0,30.45566,302.9387,47.23551,307.56866,0.0
2022-01-20 15:00:00+00:00,1.081,54.34125,0.0,0.0,0.0,1016.7,2.0,0.0,0.0,2.0,29.957968,302.7352,46.95068,307.83652,0.0
2022-01-20 16:00:00+00:00,0.931,54.090942,0.0,0.0,0.0,1017.1,0.0,0.0,0.0,0.0,33.283943,308.8534,50.412857,313.84274,0.0
2022-01-20 17:00:00+00:00,0.63100004,55.486343,0.0,0.0,0.0,1017.8,4.0,4.0,0.0,0.0,29.836594,318.42398,45.504055,323.03937,0.0
2022-01-20 18:00:00+00:00,-0.169,58.34262,0.0,0.0,0.0,1018.2,2.0,2.0,0.0,0.0,25.582806,320.7106,40.552364,324.75787,0.0
2022-01-20 19:00:00+00:00,-0.419,56.499786,0.0,0.0,0.0,1018.5,1.0,1.0,0.0,0.0,26.932714,322.0578,42.035297,326.1738,0.0
2022-01-20 20:00:00+00:00,-0.569,56.02233,0.0,0.0,0.0,1018.7,1.0,1.0,0.0,0.0,25.661207,325.864,39.518097,329.9315,0.0
2022-01-20 21:00:00+00:00,-0.969,57.2351,0.0,0.0,0.0,1019.1,4.0,2.0,0.0,2.0,22.26768,325.53912,36.304707,329.62094,0.0
2022-01-20 22:00:00+00:00,-1.3690001,58.70741,0.0,0.0,0.0,1019.5,6.0,6.0,0.0,0.0,17.81909,315.0001,30.676142,324.0714,0.0
2022-01-20 23:00:00+00:00,-0.069,57.47547,0.0,0.0,0.0,1019.8,32.0,31.0,0.0,1.0,13.70839,299.93143,26.009844,311.63345,1.0
2022-01-21 00:00:00+00:00,2.9810002,50.073086,0.0,0.0,0.0,1020.0,12.0,1.0,0.0,10.0,10.636766,293.9625,21.868332,302.90524,0.0
2022-01-21 01:00:00+00:00,4.981,34.084156,0.0,0.0,0.0,1020.4,0.0,0.0,0.0,0.0,24.522314,310.2363,30.0767,312.08908,0.0
2022-01-21 02:00:00+00:00,5.4309998,34.896923,0.0,0.0,0.0,1020.2,33.0,3.0,0.0,33.0,28.551426,318.06656,33.88019,317.15298,1.0
2022-01-21 03:00:00+00:00,5.981,34.522873,0.0,0.0,0.0,1019.4,68.0,0.0,0.0,68.0,34.651752,327.30054,41.236897,326.03244,2.0
2022-01-21 04:00:00+00:00,5.4309998,36.99559,0.0,0.0,0.0,1019.3,21.0,8.0,0.0,21.0,40.571537,333.66238,48.94544,332.86963,1.0
2022-01-21 05:00:00+00:00,4.6809998,37.19981,0.0,0.0,0.0,1020.0,17.0,0.0,0.0,17.0,42.694542,335.59604,52.526703,335.71854,0.0
2022-01-21 06:00:00+00:00,4.131,37.763634,0.0,0.0,0.0,1021.1,33.0,32.0,0.0,17.0,42.039925,335.1906,52.855057,335.87903,1.0
2022-01-21 07:00:00+00:00,3.2810001,38.853962,0.0,0.0,0.0,1021.8,30.0,30.0,0.0,0.0,39.65233,330.64233,52.178894,332.02063,1.0
2022-01-21 08:00:00+00:00,1.681,41.689117,0.0,0.0,0.0,1022.0,2.0,2.0,0.0,0.0,37.358566,327.99466,52.66469,328.70044,0.0
2022-01-21 09:00:00+00:00,0.781,47.916485,0.0,0.0,0.0,1022.6,36.0,36.0,0.0,0.0,33.948975,325.80435,49.924614,326.76828,1.0
2022-01-21 10:00:00+00:00,0.43100002,50.30729,0.0,0.0,0.0,1023.0,0.0,0.0,0.0,0.0,31.89608,323.25934,47.541813,324.86572,0.0
2022-01-21 11:00:00+00:00,-0.119,52.55626,0.0,0.0,0.0,1023.4,2.0,2.0,0.0,0.0,25.1614,326.08252,39.439312,326.16483,0.0
2022-01-21 12:00:00+00:00,-0.219,54.82637,0.0,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,21.142147,317.07004,37.950554,316.92194,0.0
2022-01-21 13:00:00+00:00,0.031000003,50.982677,0.0,0.0,0.0,1024.1,1.0,1.0,0.0,0.0,21.437386,319.0857,36.04497,320.26773,0.0
2022-01-21 14:00:00+00:00,-0.069,52.36589,0.0,0.0,0.0,1024.3,0.0,0.0,0.0,0.0,23.090569,329.03632,38.047756,327.3625,0.0
2022-01-21 15:00:00+00:00,-0.169,53.575813,0.0,0.0,0.0,1024.6,0.0,0.0,0.0,0.0,22.59699,329.3494,37.16902,328.46524,0.0
2022-01-21 16:00:00+00:00,-0.519,55.386345,0.0,0.0,0.0,1024.8,1.0,1.0,0.0,0.0,20.291357,334.79892,34.62369,332.1028,0.0
2022-01-21 17:00:00+00:00,-0.669,55.34517,0.0,0.0,0.0,1024.5,2.0,2.0,0.0,0.0,22.314194,342.1496,37.30302,337.8905,0.0
2022-01-21 18:00:00+00:00,-1.019,57.444725,0.0,0.0,0.0,1024.4,0.0,0.0,0.0,0.0,21.518847,342.47433,37.16902,338.40463,0.0
2022-01-21 19:00:00+00:00,-1.3690001,60.325882,0.0,0.0,0.0,1024.5,0.0,0.0,0.0,0.0,19.0392,344.6498,33.75948,338.08508,0.0
2022-01-21 20:00:00+00:00,-1.769,63.58598,0.0,0.0,0.0,1024.8,0.0,0.0,0.0,0.0,15.39184,349.21573,28.236486,340.6409,0.0
2022-01-21 21:00:00+00:00,-2.319,67.25034,0.0,0.0,0.0,1025.4,0.0,0.0,0.0,0.0,12.979984,356.82022,24.18707,345.3432,0.0
2022-01-21 22:00:00+00:00,-2.5189998,68.516945,0.0,0.0,0.0,1025.9,0.0,0.0,0.0,0.0,12.245294,358.31534,23.83896,345.12427,0.0
2022-01-21 23:00:00+00:00,-0.569,63.14427,0.0,0.0,0.0,1026.1,0.0,0.0,0.0,0.0,11.304229,350.8377,23.565567,341.28815,0.0
2022-01-22 00:00:00+00:00,2.5310001,51.3023,0.0,0.0,0.0,1026.7,0.0,0.0,0.0,0.0,10.028439,338.9624,21.794127,329.1986,0.0
2022-01-22 01:00:00+00:00,4.731,49.067917,0.0,0.0,0.0,1026.6,0.0,0.0,0.0,0.0,14.986553,335.89777,18.35647,334.44006,0.0
2022-01-22 02:00:00+00:00,6.481,42.649853,0.0,0.0,0.0,1025.9,0.0,0.0,0.0,0.0,16.87398,326.3099,19.469976,326.3099,0.0
2022-01-22 03:00:00+00:00,7.5309997,37.77624,0.0,0.0,0.0,1024.8,0.0,0.0,0.0,0.0,15.273505,315.0001,17.309975,315.0001,0.0
2022-01-22 04:00:00+00:00,8.1310005,36.126667,0.0,0.0,0.0,1024.1,0.0,0.0,0.0,0.0,11.923557,298.88647,13.397612,300.69965,0.0
2022-01-22 05:00:00+00:00,8.431001,34.996258,0.0,0.0,0.0,1023.6,0.0,0.0,0.0,0.0,8.647496,272.3859,9.422101,276.58185,0.0
2022-01-22 06:00:00+00:00,8.281,35.897373,0.0,0.0,0.0,1023.8,0.0,0.0,0.0,0.0,7.729527,242.24155,8.089993,249.14546,0.0
2022-01-22 07:00:00+00:00,7.481,49.302246,0.0,0.0,0.0,1023.9,0.0,0.0,0.0,0.0,7.9932966,215.83774,7.8954163,223.1524,0.0
2022-01-22 08:00:00+00:00,4.4309998,71.26664,0.0,0.0,0.0,1024.3,0.0,0.0,0.0,0.0,11.177405,194.93147,11.91812,205.01686,0.0
2022-01-22 09:00:00+00:00,4.2809997,68.68552,0.0,0.0,0.0,1024.6,15.0,2.0,13.0,0.0,5.634891,206.56499,6.9153743,218.65984,0.0
2022-01-22 10:00:00+00:00,4.331,66.714035,0.0,0.0,0.0,1025.0,99.0,7.0,99.0,1.0,4.452954,14.036275,1.835647,11.3098955,3.0
2022-01-22 11:00:00+00:00,1.181,78.9338,0.0,0.0,0.0,1025.2,100.0,0.0,100.0,0.0,9.726664,51.009003,12.303366,69.44387,3.0
2022-01-22 12:00:00+00:00,2.381,75.716774,0.0,0.0,0.0,1024.9,99.0,87.0,93.0,5.0,13.237039,337.6198,21.749483,331.31393,3.0
2022-01-22 13:00:00+00:00,2.131,67.469734,0.0,0.0,0.0,1024.4,88.0,2.0,87.0,8.0,13.237039,337.6198,23.806318,339.64667,3.0
2022-01-22 14:00:00+00:00,1.081,71.65863,0.0,0.0,0.0,1024.3,100.0,100.0,1.0,8.0,13.084402,352.09293,22.065973,354.3825,3.0
2022-01-22 15:00:00+00:00,1.181,72.21466,0.0,0.0,0.0,1024.1,99.0,99.0,0.0,2.0,12.371645,351.63422,18.36353,1.1232841,3.0
2022-01-22 16:00:00+00:00,0.73099995,75.148735,0.0,0.0,0.0,1024.1,98.0,98.0,0.0,0.0,11.901798,356.53183,16.87398,11.07017,3.0
2022-01-22 17:00:00+00:00,0.48099998,75.38489,0.0,0.0,0.0,1023.5,80.0,80.0,1.0,2.0,12.964998,1.5911111,18.899143,17.744766,3.0
2022-01-22 18:00:00+00:00,0.43100002,75.6577,0.0,0.0,0.0,1023.3,67.0,62.0,12.0,0.0,11.966953,353.08887,18.64369,10.007925,2.0
2022-01-22 19:00:00+00:00,0.181,76.18089,0.0,0.0,0.0,1023.2,72.0,41.0,53.0,0.0,14.689589,342.8972,23.042812,359.10486,2.0
2022-01-22 20:00:00+00:00,-0.669,79.83247,0.0,0.0,0.0,1023.3,76.0,51.0,51.0,1.0,16.09969,333.43503,23.795427,349.54013,2.0
2022-01-22 21:00:00+00:00,-1.069,81.2817,0.0,0.0,0.0,1023.8,99.0,41.0,98.0,2.0,15.349684,320.7106,21.794127,337.6713,3.0
2022-01-22 22:00:00+00:00,-1.719,81.8037,0.0,0.0,0.0,1023.4,100.0,10.0,100.0,10.0,15.484185,342.40747,23.97989,352.23492,3.0
2022-01-22 23:00:00+00:00,-0.819,80.71102,0.0,0.0,0.0,1023.2,100.0,0.0,100.0,27.0,13.441071,339.62347,26.302181,357.64676,3.0
2022-01-23 00:00:00+00:00,0.931,67.96799,0.0,0.0,0.0,1023.3,100.0,24.0,100.0,25.0,20.140705,335.72556,35.632725,341.74802,3.0
2022-01-23 01:00:00+00:00,3.681,60.231045,0.0,0.0,0.0,1023.2,100.0,24.0,100.0,0.0,19.161337,334.39786,25.338476,337.44272,3.0
2022-01-23 02:00:00+00:00,5.581,54.340576,0.0,0.0,0.0,1022.5,100.0,9.0,100.0,0.0,16.279802,341.9656,19.137648,343.61038,3.0
2022-01-23 03:00:00+00:00,7.081,52.575226,0.0,0.0,0.0,1021.0,100.0,0.0,100.0,5.0,14.77755,357.20734,16.919998,360.0,3.0
2022-01-23 04:00:00+00:00,7.931,53.782757,0.0,0.0,0.0,1019.9,100.0,0.0,100.0,5.0,12.074766,10.304792,14.05845,13.324542,3.0
2022-01-23 05:00:00+00:00,8.231,57.292763,0.0,0.0,0.0,1018.9,100.0,0.0,100.0,23.0,9.659814,26.564985,11.119281,29.054508,3.0
2022-01-23 06:00:00+00:00,8.431001,60.093437,0.0,0.0,0.0,1018.5,100.0,0.0,100.0,68.0,5.3517847,42.27363,6.618519,44.999897,3.0
2022-01-23 07:00:00+00:00,8.181001,61.782642,0.0,0.0,0.0,1018.5,100.0,8.0,100.0,96.0,1.2979984,236.3099,0.71999997,270.0,3.0
2022-01-23 08:00:00+00:00,6.2809997,78.29998,0.0,0.0,0.0,1018.4,100.0,14.0,100.0,100.0,6.193674,234.46223,6.297428,239.03632,3.0
2022-01-23 09:00:00+00:00,5.9309998,76.59265,0.0,0.0,0.0,1018.7,100.0,26.0,100.0,100.0,9.531505,259.1145,12.864649,252.07199,3.0
2022-01-23 10:00:00+00:00,5.131,80.960655,0.1,0.1,0.0,1018.5,100.0,0.0,100.0,100.0,9.726664,308.991,11.592895,295.76926,51.0
2022-01-23 11:00:00+00:00,4.481,83.51497,0.2,0.2,0.0,1018.1,100.0,2.0,100.0,100.0,8.587338,326.97614,11.4862,327.8043,51.0
2022-01-23 12:00:00+00:00,4.231,88.07074,0.3,0.3,0.0,1018.1,100.0,13.0,100.0,100.0,7.928177,320.52756,10.137692,343.49554,51.0
2022-01-23 13:00:00+00:00,4.231,87.75818,0.3,0.3,0.0,1017.2,100.0,29.0,100.0,100.0,10.799999,323.13004,15.94601,331.69934,51.0
2022-01-23 14:00:00+00:00,4.131,87.43708,0.3,0.3,0.0,1016.4,100.0,35.0,100.0,100.0,11.090103,324.24603,18.58451,328.46524,51.0
2022-01-23 15:00:00+00:00,3.931,88.04344,0.2,0.2,0.0,1015.3,100.0,21.0,100.0,99.0,11.923557,331.11353,18.678415,332.44727,51.0
2022-01-23 16:00:00+00:00,3.631,89.92037,0.2,0.2,0.0,1014.6,100.0,100.0,100.0,98.0,9.693296,328.67136,16.1198,330.57263,51.0
2022-01-23 17:00:00+00:00,3.5310001,90.5559,0.2,0.2,0.0,1014.4,100.0,43.0,100.0,100.0,10.383987,326.3099,17.727943,330.8325,51.0
2022-01-23 18:00:00+00:00,3.381,91.19303,0.1,0.1,0.0,1013.7,100.0,48.0,100.0,96.0,11.113451,335.09525,19.33639,335.8209,51.0
2022-01-23 19:00:00+00:00,3.181,91.505394,0.0,0.0,0.0,1013.4,100.0,100.0,100.0,100.0,7.342588,348.6901,14.241629,343.8556,3.0
2022-01-23 20:00:00+00:00,3.381,89.900925,0.0,0.0,0.0,1013.4,100.0,38.0,100.0,90.0,10.594036,9.782338,18.03237,356.56644,3.0
2022-01-23 21:00:00+00:00,2.831,88.57698,0.0,0.0,0.0,1013.4,100.0,8.0,100.0,12.0,14.869351,6.9528637,25.570139,1.6135141,3.0
2022-01-23 22:00:00+00:00,2.4810002,81.76955,0.0,0.0,0.0,1014.1,100.0,0.0,100.0,2.0,20.188908,356.93356,33.2781,354.41284,3.0
2022-01-23 23:00:00+00:00,2.881,80.93816,0.0,0.0,0.0,1014.5,100.0,0.0,100.0,3.0,16.167967,348.4399,26.437336,353.74606,3.0
2022-01-24 00:00:00+00:00,6.1809998,69.83208,0.0,0.0,0.0,1014.0,100.0,2.0,88.0,0.0,11.770403,23.428713,26.693459,10.097442,3.0
2022-01-24 01:00:00+00:00,8.331,57.73426,0.0,0.0,0.0,1014.1,100.0,1.0,100.0,0.0,19.245697,7.523731,22.91026,8.130019,3.0
2022-01-24 02:00:00+00:00,8.8810005,51.545963,0.0,0.0,0.0,1013.9,100.0,9.0,100.0,0.0,19.881649,5.19435,23.14103,5.3557334,3.0
2022-01-24 03:00:00+00:00,9.181001,50.883163,0.0,0.0,0.0,1012.9,100.0,16.0,100.0,0.0,22.682856,359.09064,25.922499,359.20428,3.0
2022-01-24 04:00:00+00:00,9.181001,51.068676,0.0,0.0,0.0,1012.2,100.0,27.0,100.0,0.0,23.688984,16.78272,27.44749,16.771315,3.0
2022-01-24 05:00:00+00:00,9.1310005,48.511086,0.0,0.0,0.0,1012.0,100.0,3.0,100.0,0.0,27.345785,16.049078,32.688713,16.638891,3.0
2022-01-24 06:00:00+00:00,8.931001,48.989876,0.0,0.0,0.0,1012.5,39.0,0.0,39.0,0.0,23.263912,21.801476,28.146843,20.984982,1.0
2022-01-24 07:00:00+00:00,8.081,53.04311,0.0,0.0,0.0,1012.9,3.0,3.0,0.0,0.0,19.483284,27.511923,26.727423,27.255245,0.0
2022-01-24 08:00:00+00:00,5.881,58.59017,0.0,0.0,0.0,1014.0,1.0,1.0,0.0,0.0,18.388212,23.051332,29.142216,27.19805,0.0
2022-01-24 09:00:00+00:00,4.2809997,60.157814,0.0,0.0,0.0,1015.4,0.0,0.0,0.0,0.0,18.782204,12.171442,29.749592,21.28648,0.0
2022-01-24 10:00:00+00:00,2.9810002,60.733547,0.0,0.0,0.0,1016.3,0.0,0.0,0.0,0.0,18.511143,13.495748,28.948118,21.139904,0.0
2022-01-24 11:00:00+00:00,1.831,63.243046,0.0,0.0,0.0,1017.2,0.0,0.0,0.0,0.0,16.946787,12.26477,27.438046,19.148233,0.0
2022-01-24 12:00:00+00:00,1.081,74.654305,0.0,0.0,0.0,1017.8,0.0,0.0,0.0,0.0,9.255571,13.495748,16.746773,25.463305,0.0
2022-01-24 13:00:00+00:00,0.681,74.582054,0.0,0.0,0.0,1018.5,0.0,0.0,0.0,0.0,8.427383,19.983198,14.658676,24.67685,0.0
2022-01-24 14:00:00+00:00,0.181,74.49134,0.0,0.0,0.0,1018.9,0.0,0.0,0.0,0.0,9.178235,11.3098955,15.683776,9.246045,0.0
2022-01-24 15:00:00+00:00,-0.119,73.879974,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,10.495713,354.09393,16.93531,357.5634,0.0
2022-01-24 16:00:00+00:00,-0.519,75.4909,0.0,0.0,0.0,1019.2,0.0,0.0,0.0,0.0,11.609651,352.87506,18.486622,6.70975,0.0
2022-01-24 17:00:00+00:00,-1.269,78.55177,0.0,0.0,0.0,1019.3,0.0,0.0,0.0,0.0,10.446206,1.9748993,16.394829,19.23077,0.0
2022-01-24 18:00:00+00:00,-1.919,80.85657,0.0,0.0,0.0,1019.3,0.0,0.0,0.0,0.0,9.0,360.0,12.879752,26.564985,0.0
2022-01-24 19:00:00+00:00,-2.369,81.71437,0.0,0.0,0.0,1019.6,72.0,0.0,72.0,0.0,7.2359104,5.7105074,10.464797,40.814987,2.0
2022-01-24 20:00:00+00:00,-1.269,75.35807,0.0,0.0,0.0,1020.1,64.0,0.0,64.0,0.0,4.896529,17.102825,9.957108,49.398785,2.0
